date,close,volume,returns,volatility,volume_ratio,anomaly_flag,posts_per_day,engagement_per_day,unique_users_per_day,post_change_pct,max_engagement_single_post,is_weekend,volatility_event,earnings_month,price_change,volume_spike,engagement_per_post,social_momentum
2023-07-31,45.95000076293945,14925100,0.043843713882456115,0.12062161806316835,0.44477522983624634,0,128,2513,99,17.285714285714285,90,0,1,1,0.043843713882456115,0,19.6328125,1.8444444444444446
2023-08-01,49.11000061035156,19301300,0.06877039814895447,0.12046314571705316,0.5652885537802883,0,33,777,27,-0.7421875,35,0,0,0,0.06877039814895447,0,23.545454545454547,-0.7421875
2023-08-02,51.849998474121094,26691700,0.055793073299045925,0.12019623330509317,0.7664585338315044,0,23,678,18,-0.303030303030303,9,0,0,0,0.055793073299045925,0,29.47826086956522,-0.303030303030303
2023-08-03,51.790000915527344,20165400,-0.001157137133257491,0.11832244612400786,0.5732729340516088,0,24,468,18,0.0434782608695652,2,0,0,0,-0.001157137133257491,0,19.5,0.04347826086956519
2023-08-04,45.439998626708984,15388200,-0.12261058460252972,0.11712084417070492,0.446323663983094,0,20,393,16,-0.1666666666666666,63,0,0,0,-0.12261058460252972,0,19.65,-0.16666666666666663
2023-08-07,44.810001373291016,10607800,-0.013864376594581729,0.1129315118325409,0.3257008049487314,0,35,550,26,1.5,9,0,0,0,-0.013864376594581729,0,15.714285714285714,0.75
2023-08-08,44.0099983215332,7227600,-0.0178532253345266,0.11312518291004661,0.23454068871745903,0,31,711,24,-0.1142857142857142,27,0,0,0,-0.0178532253345266,0,22.93548387096774,-0.11428571428571432
2023-08-09,41.439998626708984,16882700,-0.05839581442489561,0.11276012957836976,0.6025476049797164,0,39,1358,33,0.2580645161290322,7,0,0,0,-0.05839581442489561,0,34.82051282051282,0.25806451612903225
2023-08-10,39.459999084472656,14142900,-0.04777991331689324,0.11312938392918376,0.5345163854826546,0,28,906,24,-0.282051282051282,46,0,0,0,-0.04777991331689324,0,32.357142857142854,-0.28205128205128205
2023-08-11,41.099998474121094,12337200,0.041561060002501815,0.11336467462500575,0.48165470715462516,0,21,387,17,-0.25,12,0,0,0,0.041561060002501815,0,18.428571428571427,-0.25
2023-08-14,41.09000015258789,8484300,-0.00024326817285647007,0.11299035578587076,0.3395794151067472,0,19,658,14,0.7272727272727273,4,0,0,0,-0.00024326817285647007,0,34.63157894736842,-0.09523809523809523
2023-08-15,39.31999969482422,7085500,-0.04307618523219192,0.11204376583348388,0.30168516637603754,0,27,778,19,0.4210526315789473,21,0,0,0,-0.04307618523219192,0,28.814814814814813,0.42105263157894735
2023-08-16,38.060001373291016,6809700,-0.03204471849726542,0.06179219129034766,0.38193571979826624,0,36,760,29,0.3333333333333333,22,0,0,0,-0.03204471849726542,0,21.11111111111111,0.33333333333333326
2023-08-17,37.2400016784668,6958100,-0.021544920263709244,0.051507531655280506,0.43841404517779836,0,23,551,16,-0.3611111111111111,13,0,0,0,-0.021544920263709244,0,23.956521739130434,-0.36111111111111116
2023-08-18,39.209999084472656,8862600,0.052900035370969656,0.053253370322061434,0.5977713581549258,0,36,1093,25,0.5652173913043478,16,0,0,0,0.052900035370969656,0,30.36111111111111,0.5652173913043479
2023-08-21,40.34000015258789,7793600,0.028819206694720823,0.0536582273710281,0.5522648342872449,0,28,859,24,2.5,93,0,0,0,0.028819206694720823,0,30.678571428571427,-0.2222222222222222
2023-08-22,38.369998931884766,8376800,-0.04883493339740963,0.05377216020472461,0.6206489815393825,0,27,641,20,-0.0357142857142857,55,0,0,0,-0.04883493339740963,0,23.74074074074074,-0.0357142857142857
2023-08-23,40.279998779296875,7047600,0.049778470174127065,0.05516699718495229,0.542768135976988,0,114,3213,100,3.2222222222222223,101,0,1,0,0.049778470174127065,0,28.18421052631579,3.2222222222222223
2023-08-24,37.7599983215332,7426600,-0.06256207880172282,0.05435880336053369,0.5934794456617808,0,20,360,16,-0.8245614035087719,21,0,0,0,-0.06256207880172282,0,18.0,-0.8245614035087719
2023-08-25,41.20000076293945,10573500,0.09110176362069744,0.054633926605139195,0.8919465414137018,0,16,469,11,-0.2,2,0,0,0,0.09110176362069744,0,29.3125,-0.19999999999999996
2023-08-28,45.369998931884766,13120400,0.10121354591566756,0.058527707548174907,1.115284327205265,0,32,611,23,4.333333333333333,28,0,0,0,0.10121354591566756,0,19.09375,1.0
2023-08-29,47.400001525878906,10399700,0.04474328062122823,0.05729704224710819,0.9187748667185849,0,32,506,28,0.0,48,0,0,0,0.04474328062122823,0,15.8125,0.0
2023-08-30,49.709999084472656,12882500,0.04873412413990241,0.056954673911234245,1.2120559225149796,0,31,968,25,-0.03125,4,0,0,0,0.04873412413990241,0,31.225806451612904,-0.03125
2023-08-31,50.349998474121094,10797100,0.012874661062875603,0.057033246708537565,1.0626836820462549,0,40,897,31,0.2903225806451613,17,0,0,0,0.012874661062875603,0,22.425,0.29032258064516125
2023-09-01,50.849998474121094,10614700,0.009930486894790924,0.049178132184613574,1.0698636149914151,0,41,714,30,0.025,65,0,0,0,0.009930486894790924,0,17.414634146341463,0.02499999999999991
2023-09-05,49.84000015258789,8819500,-0.01986230780414311,0.049328663008123025,0.8970080745474277,0,24,736,19,-0.1428571428571428,0,0,0,0,-0.01986230780414311,0,30.666666666666668,-0.41463414634146345
2023-09-06,50.5099983215332,7281400,0.013442980876686939,0.04901174292394213,0.7403694221144871,0,28,503,21,0.1666666666666666,62,0,0,0,0.013442980876686939,0,17.964285714285715,0.16666666666666674
2023-09-07,47.630001068115234,6160700,-0.057018359713351674,0.0489143461566296,0.6625320474215806,0,28,824,24,0.0,26,0,0,0,-0.057018359713351674,0,29.428571428571427,0.0
2023-09-08,46.959999084472656,5945600,-0.014066805975595398,0.04744591252112485,0.6688825501147223,0,29,436,23,0.0357142857142857,13,0,0,0,-0.014066805975595398,0,15.03448275862069,0.03571428571428581
2023-09-11,50.810001373291016,9788600,0.08198471814049424,0.04967895088022791,1.117238348784587,0,25,742,22,2.125,81,0,0,0,0.08198471814049424,0,29.68,-0.13793103448275867
2023-09-12,50.79999923706055,12242800,-0.00019685368943378467,0.04967835909301191,1.368009967204322,0,29,890,20,0.16,15,0,0,0,-0.00019685368943378467,0,30.689655172413794,0.15999999999999992
2023-09-13,49.22999954223633,7451200,-0.030905506267780436,0.049041025490714624,0.8308991166567328,0,28,749,20,-0.0344827586206896,13,0,0,0,-0.030905506267780436,0,26.75,-0.03448275862068961
2023-09-14,55.86000061035156,24359000,0.13467400222961823,0.05490333504572226,2.4742257569755512,0,12,379,9,-0.5714285714285714,21,0,0,0,0.13467400222961823,1,31.583333333333332,-0.5714285714285714
2023-09-15,52.20000076293945,18086500,-0.0655209417726692,0.057505684902048555,1.7388324014182543,0,41,967,35,2.4166666666666665,55,0,0,0,-0.0655209417726692,0,23.585365853658537,2.4166666666666665
2023-09-18,51.95000076293945,12129500,-0.004789271960652819,0.05713828558114023,1.1480979643374525,0,29,472,23,4.8,1,0,0,0,-0.004789271960652819,0,16.275862068965516,-0.29268292682926833
2023-09-19,47.5,13385800,-0.08565930120474674,0.06133255076449982,1.234342833562713,0,39,1000,30,0.3448275862068966,12,0,0,0,-0.08565930120474674,0,25.641025641025642,0.3448275862068966
2023-09-20,43.709999084472656,9398500,-0.07978949295847038,0.06325459989625588,0.8625990770552409,0,41,958,30,0.0512820512820512,39,0,0,0,-0.07978949295847038,0,23.365853658536587,0.05128205128205132
2023-09-21,42.900001525878906,7293400,-0.018531173085324815,0.0627452138510421,0.6686377242077953,0,26,493,21,-0.3658536585365853,18,0,0,0,-0.018531173085324815,0,18.96153846153846,-0.36585365853658536
2023-09-22,41.9900016784668,7872900,-0.021212116900815592,0.06106082491024336,0.7202910477563697,0,32,553,23,0.2307692307692307,7,0,0,0,-0.021212116900815592,0,17.28125,0.23076923076923084
2023-09-25,40.25,7134000,-0.041438476039859284,0.0586021842998796,0.6631227000080868,0,27,685,20,1.7,63,0,0,0,-0.041438476039859284,0,25.37037037037037,-0.15625
2023-09-26,39.529998779296875,6880400,-0.017888229085791907,0.05366522077843007,0.6586516232233953,0,37,888,33,0.3703703703703703,44,0,0,0,-0.017888229085791907,0,24.0,0.37037037037037046
2023-09-27,40.83000183105469,7217700,0.03288649359733009,0.053143639793742765,0.7016269907233241,0,77,1984,61,1.0810810810810811,11,0,1,0,0.03288649359733009,0,25.766233766233768,1.0810810810810811
2023-09-28,41.2400016784668,7386500,0.010041631864446066,0.051727137683137636,0.7377433134677481,0,36,1098,32,-0.5324675324675324,6,0,0,0,0.010041631864446066,0,30.5,-0.5324675324675325
2023-09-29,41.97999954223633,7899100,0.01794369140765384,0.051847350192433195,0.8005257722660197,0,26,690,21,-0.2777777777777778,47,0,0,0,0.01794369140765384,0,26.53846153846154,-0.2777777777777778
2023-10-02,39.25,7321500,-0.06503095693199468,0.05319034674363657,0.7545814425424597,0,53,1838,44,4.3,30,0,0,1,-0.06503095693199468,0,34.679245283018865,1.0384615384615383
2023-10-03,38.209999084472656,7310500,-0.026496838612161677,0.053265571827123236,0.7593525897242004,0,44,802,30,-0.1698113207547169,24,0,0,1,-0.026496838612161677,0,18.227272727272727,-0.16981132075471694
2023-10-04,37.630001068115234,5479800,-0.015179220891243461,0.0529329045187664,0.5745711529589397,0,26,487,22,-0.4090909090909091,51,0,0,1,-0.015179220891243461,0,18.73076923076923,-0.40909090909090906
2023-10-05,35.7400016784668,8289300,-0.05022586595805012,0.05265878446119482,0.8595622187910569,0,40,976,34,0.5384615384615384,18,0,0,1,-0.05022586595805012,0,24.4,0.5384615384615385
2023-10-06,37.650001525878906,7012300,0.05344151532491037,0.05470852200545818,0.7231437877727722,0,36,781,26,-0.1,37,0,0,1,0.05344151532491037,0,21.694444444444443,-0.09999999999999998
2023-10-09,38.869998931884766,5800100,0.03240364824865383,0.0513612548444904,0.6106949799632326,0,38,1083,29,2.1666666666666665,34,0,0,1,0.03240364824865383,0,28.5,0.05555555555555558
2023-10-10,39.040000915527344,8039200,0.004373604021458588,0.051427005513145135,0.865606587878579,0,31,638,25,-0.1842105263157894,35,0,0,1,0.004373604021458588,0,20.580645161290324,-0.1842105263157895
2023-10-11,37.869998931884766,6097200,-0.029969312402788217,0.051409166326574364,0.6613259057275431,0,32,501,24,0.032258064516129,31,0,0,1,-0.029969312402788217,0,15.65625,0.032258064516129004
2023-10-12,33.869998931884766,11594000,-0.10562450786424993,0.042721363966899906,1.3510600239354604,0,44,1353,36,0.375,9,0,0,1,-0.10562450786424993,0,30.75,0.375
2023-10-13,33.869998931884766,5997400,0.0,0.041858203164352764,0.7518407713218891,0,39,671,30,-0.1136363636363636,18,0,0,1,0.0,0,17.205128205128204,-0.11363636363636365
2023-10-16,34.61000061035156,4885300,0.021848293528293317,0.04279887454135386,0.6415579247893396,0,42,1438,35,-0.16,10,0,0,1,0.021848293528293317,0,34.23809523809524,0.07692307692307687
2023-10-17,34.4900016784668,4922100,-0.003467175087216723,0.039932121118951926,0.6844273008916008,0,32,552,26,-0.238095238095238,23,0,0,1,-0.003467175087216723,0,17.25,-0.23809523809523814
2023-10-18,32.459999084472656,5318700,-0.05885771224132863,0.0383919074265155,0.7611658988747161,0,31,755,23,-0.03125,27,0,0,1,-0.05885771224132863,0,24.35483870967742,-0.03125
2023-10-19,31.59000015258789,5211300,-0.026802185964969194,0.03848715692553988,0.757075106795778,0,32,510,28,0.032258064516129,57,0,0,1,-0.026802185964969194,0,15.9375,0.032258064516129004
2023-10-20,31.06999969482422,5197500,-0.016460919761061565,0.03845795595121865,0.7700347941647734,0,38,710,27,0.1875,8,0,0,1,-0.016460919761061565,0,18.68421052631579,0.1875
2023-10-23,31.75,5117400,0.021886073764238123,0.038705518142312295,0.7696651984962847,0,35,829,29,1.1875,27,0,0,1,0.021886073764238123,0,23.685714285714287,-0.07894736842105265
2023-10-24,31.68000030517578,5498300,-0.0022047147976131942,0.03871874545676573,0.8356383819470619,0,35,966,28,0.0,36,0,0,1,-0.0022047147976131942,0,27.6,0.0
2023-10-25,29.469999313354492,5648200,-0.0697601316455867,0.039491831598996004,0.8687820946166797,0,36,816,28,0.0285714285714285,31,0,0,1,-0.0697601316455867,0,22.666666666666668,0.02857142857142847
2023-10-26,29.100000381469727,5904400,-0.012555104869551137,0.039046165567423484,0.9186610613052691,0,38,954,31,0.0555555555555555,2,0,0,1,-0.012555104869551137,0,25.105263157894736,0.05555555555555558
2023-10-27,28.579999923706055,6301000,-0.01786943130402152,0.03819354724695574,0.9927094698118484,0,33,525,24,-0.131578947368421,9,0,0,1,-0.01786943130402152,0,15.909090909090908,-0.13157894736842102
2023-10-30,27.520000457763672,5084500,-0.0370888547505962,0.03688383906547424,0.8154215630851145,0,33,872,26,2.0,10,0,0,1,-0.0370888547505962,0,26.424242424242426,0.0
2023-10-31,27.0,4757300,-0.018895365156760935,0.0368191811852152,0.7788937524610066,0,34,929,24,0.0303030303030303,12,0,0,1,-0.018895365156760935,0,27.323529411764707,0.030303030303030276
2023-11-01,25.989999771118164,9312700,-0.03740741588451246,0.03710995164580082,1.4783447973699124,0,37,1074,33,0.088235294117647,4,0,0,0,-0.03740741588451246,0,29.027027027027028,0.08823529411764697
2023-11-02,29.920000076293945,13893200,0.15121201769086046,0.052110661484347454,2.1115553289293203,1,28,650,24,-0.2432432432432432,37,0,0,0,0.15121201769086046,1,23.214285714285715,-0.2432432432432432
2023-11-03,32.279998779296875,20103700,0.07887696179763015,0.05395623732833599,2.778990002315399,0,27,920,23,-0.0357142857142857,0,0,0,0,0.07887696179763015,1,34.074074074074076,-0.0357142857142857
2023-11-06,33.22999954223633,9537100,0.0294300123564053,0.05384790810622149,1.2851459198695598,0,32,943,23,3.0,69,0,0,0,0.0294300123564053,0,29.46875,0.18518518518518512
2023-11-07,34.16999816894531,8786500,0.028287650907554696,0.054364321718926543,1.1780692615966717,0,30,457,23,-0.0625,10,0,0,0,0.028287650907554696,0,15.233333333333333,-0.0625
2023-11-08,33.9900016784668,8093900,-0.005267676327887605,0.0540533846144828,1.0708731216654703,0,31,541,25,0.0333333333333333,12,0,0,0,-0.005267676327887605,0,17.451612903225808,0.03333333333333344
2023-11-09,30.440000534057617,8497800,-0.10444251159476003,0.05393698671601444,1.1478216471722846,0,32,923,25,0.032258064516129,33,0,0,0,-0.10444251159476003,0,28.84375,0.032258064516129004
2023-11-10,29.190000534057617,6685900,-0.04106438824143399,0.05455568051754505,0.8989034450862078,0,27,646,23,-0.15625,51,0,0,0,-0.04106438824143399,0,23.925925925925927,-0.15625
2023-11-13,28.639999389648438,5153900,-0.018842108062569696,0.054218989775629486,0.6916807470404374,0,32,619,28,-0.0303030303030303,18,0,0,0,-0.018842108062569696,0,19.34375,0.18518518518518512
2023-11-14,33.209999084472656,13762900,0.15956703185112442,0.0659363785091038,1.7436157961615597,1,23,357,18,-0.28125,99,0,0,0,0.15956703185112442,0,15.521739130434783,-0.28125
2023-11-15,34.15999984741211,12827400,0.02860586537575749,0.06471022703649323,1.5513115956532701,0,16,364,11,-0.3043478260869565,0,0,0,0,0.02860586537575749,0,22.75,-0.30434782608695654
2023-11-16,32.36000061035156,11617000,-0.05269318633199327,0.06562112699844777,1.3525392273632761,0,29,957,20,0.8125,93,0,0,0,-0.05269318633199327,0,33.0,0.8125
2023-11-17,32.029998779296875,6077800,-0.010197831422448234,0.06553742700872657,0.7040157904887557,0,38,1198,34,0.3103448275862069,10,0,0,0,-0.010197831422448234,0,31.526315789473685,0.31034482758620685
2023-11-20,33.119998931884766,6292500,0.03403060237680777,0.06577279143780618,0.7239582134885755,0,31,1062,27,1.5833333333333333,38,0,0,0,0.03403060237680777,0,34.25806451612903,-0.1842105263157895
2023-11-21,31.18000030517578,6410500,-0.058574839651982624,0.06724780488570296,0.7336842382353581,0,37,1139,26,0.1935483870967742,47,0,0,0,-0.058574839651982624,0,30.783783783783782,0.19354838709677424
2023-11-22,31.350000381469727,4263600,0.005452215350547185,0.06513662190448645,0.491867958441103,0,23,796,18,-0.3783783783783784,59,0,0,0,0.005452215350547185,0,34.608695652173914,-0.3783783783783784
2023-11-24,31.40999984741211,2032900,0.0019138585394673502,0.06501128251548734,0.23988138680209875,0,30,969,26,0.0714285714285714,15,0,0,0,0.0019138585394673502,0,32.3,0.30434782608695654
2023-11-27,30.93000030517578,4891300,-0.01528174290251949,0.06496435608202127,0.5820121559425615,0,35,672,31,0.09375,0,0,0,0,-0.01528174290251949,0,19.2,0.16666666666666674
2023-11-28,31.6200008392334,5384000,0.02230845545585569,0.06425034620291027,0.63949866345492,0,33,689,23,-0.0571428571428571,40,0,0,0,0.02230845545585569,0,20.87878787878788,-0.05714285714285716
2023-11-29,32.0099983215332,9913800,0.01233388589338369,0.06391917043844925,1.1425482774993891,0,34,1022,29,0.0303030303030303,32,0,0,0,0.01233388589338369,0,30.058823529411764,0.030303030303030276
2023-11-30,31.31999969482422,5749800,-0.021555722052157056,0.06339110458900403,0.6765445608337672,0,36,603,28,0.0588235294117647,2,0,0,0,-0.021555722052157056,0,16.75,0.05882352941176472
2023-12-01,35.20000076293945,12071200,0.12388253850323072,0.06044010709962603,1.4357358009199928,0,28,615,20,-0.2222222222222222,49,0,0,0,0.12388253850323072,0,21.964285714285715,-0.2222222222222222
2023-12-04,40.06999969482422,22337500,0.1383522393843859,0.0652846949378446,2.621967717077505,0,32,916,23,1.4615384615384617,37,0,0,0,0.1383522393843859,1,28.625,0.1428571428571428
2023-12-05,38.7599983215332,9545300,-0.03269282214295166,0.0659271255029055,1.120369962821788,0,35,889,25,0.09375,44,0,0,0,-0.03269282214295166,0,25.4,0.09375
2023-12-06,37.380001068115234,8046500,-0.03560364585081288,0.0665245988179852,0.9485693066243063,0,30,530,24,-0.1428571428571428,1,0,0,0,-0.03560364585081288,0,17.666666666666668,-0.1428571428571429
2023-12-07,37.900001525878906,5669000,0.01391119429922183,0.0664840848855971,0.6779859666831309,0,27,681,19,-0.1,9,0,0,0,0.01391119429922183,0,25.22222222222222,-0.09999999999999998
2023-12-08,40.2599983215332,13283800,0.06226904223322638,0.06201496995304965,1.5444788468089707,0,34,579,26,0.2592592592592592,9,0,0,0,0.06226904223322638,0,17.029411764705884,0.2592592592592593
2023-12-11,39.83000183105469,7254200,-0.010680489528200776,0.06091080861586783,0.8406529192298978,0,28,849,21,1.8,51,0,0,0,-0.010680489528200776,0,30.321428571428573,-0.17647058823529416
2023-12-12,39.5,10358800,-0.008285257742503882,0.06062596888685652,1.1652861975208926,0,25,611,21,-0.1071428571428571,7,0,0,0,-0.008285257742503882,0,24.44,-0.1071428571428571
2023-12-13,45.06999969482422,13409900,0.14101265050187894,0.058446050689552824,1.51151283161103,0,32,567,26,0.28,40,0,0,0,0.14101265050187894,0,17.71875,0.28
2023-12-14,50.619998931884766,23785300,0.12314176336011595,0.06307953046620786,2.5250498023564356,0,32,936,23,0.0,66,0,0,0,0.12314176336011595,1,29.25,0.0
2023-12-15,51.400001525878906,12105700,0.015408980846556952,0.060646243258334266,1.2818172481012096,0,28,482,22,-0.125,9,0,0,0,0.015408980846556952,0,17.214285714285715,-0.125
2023-12-18,55.68000030517578,13679900,0.08326845626924695,0.06138326332962713,1.3924589855231047,0,35,710,24,3.375,10,0,0,0,0.08326845626924695,0,20.285714285714285,0.25
2023-12-19,59.79999923706055,18958900,0.07399423328490506,0.06217594834075704,1.8129311758583115,0,30,673,21,-0.1428571428571428,10,0,0,0,0.07399423328490506,0,22.433333333333334,-0.1428571428571429
2023-12-20,55.45000076293945,17349300,-0.07274245032807991,0.06332895729746198,1.5765591185815666,0,35,845,27,0.1666666666666666,10,0,0,0,-0.07274245032807991,0,24.142857142857142,0.16666666666666674
2023-12-21,58.209999084472656,10835000,0.049774540731438055,0.0631624242269444,0.9560486733335657,0,25,617,21,-0.2857142857142857,19,0,0,0,0.049774540731438055,0,24.68,-0.2857142857142857
2023-12-22,54.7400016784668,12778200,-0.0596117069332075,0.0661937964022382,1.0764786607325636,0,20,390,14,-0.2,4,0,0,0,-0.0596117069332075,0,19.5,-0.19999999999999996
2023-12-26,53.560001373291016,10228300,-0.021556453580452883,0.06643494187378252,0.84272180944236,0,29,463,25,-0.1714285714285714,119,0,0,0,-0.021556453580452883,0,15.96551724137931,0.44999999999999996
2023-12-27,54.38999938964844,8053400,0.015496601849814828,0.06649305683622239,0.6563119107401458,0,37,1265,27,0.2758620689655172,90,0,0,0,0.015496601849814828,0,34.189189189189186,0.27586206896551735
2023-12-28,54.90999984741211,7229300,0.00956058951275951,0.06653363146703554,0.5956676841238367,0,31,735,25,-0.1621621621621621,2,0,0,0,0.00956058951275951,0,23.70967741935484,-0.16216216216216217
2023-12-29,52.939998626708984,5944100,-0.035876911786150156,0.06718440997145633,0.4893802001946291,0,34,834,28,0.0967741935483871,8,0,0,0,-0.035876911786150156,0,24.529411764705884,0.09677419354838701
2024-01-02,48.869998931884766,7625400,-0.07687948244053877,0.0672049431766599,0.6395060672314152,0,34,1134,30,0.0,25,0,0,1,-0.07687948244053877,0,33.35294117647059,0.0
2024-01-03,46.689998626708984,6605000,-0.044608151275269625,0.06232314188129068,0.5930540397485379,0,41,1077,31,0.2058823529411764,32,0,0,1,-0.044608151275269625,0,26.26829268292683,0.2058823529411764
2024-01-04,46.59000015258789,5285900,-0.0021417536316630237,0.06160573732528076,0.4838664646093867,0,27,524,19,-0.3414634146341463,1,0,0,1,-0.0021417536316630237,0,19.40740740740741,-0.3414634146341463
2024-01-05,46.869998931884766,5449300,0.006009847142731228,0.060644392788196035,0.5048249398880071,0,44,1496,35,0.6296296296296297,17,0,0,1,0.006009847142731228,0,34.0,0.6296296296296295
2024-01-08,48.33000183105469,4673100,0.031150051897626874,0.06077928769582637,0.4349238317896179,0,38,821,33,1.375,6,0,0,1,0.031150051897626874,0,21.605263157894736,-0.13636363636363635
2024-01-09,47.15999984741211,4589700,-0.024208606234539576,0.060233399449812944,0.44517254473476314,0,36,1123,31,-0.0526315789473684,12,0,0,1,-0.024208606234539576,0,31.194444444444443,-0.052631578947368474
2024-01-10,46.7400016784668,5443900,-0.008905813619682568,0.060203232557445606,0.5327014644666723,0,41,739,35,0.1388888888888889,23,0,0,1,-0.008905813619682568,0,18.024390243902438,0.13888888888888884
2024-01-11,46.040000915527344,6109800,-0.014976481339365133,0.060326906087264584,0.6105544435528437,0,35,614,29,-0.1463414634146341,0,0,0,1,-0.014976481339365133,0,17.542857142857144,-0.14634146341463417
2024-01-12,42.779998779296875,5230000,-0.07080803804091607,0.05429005826238084,0.5449066079042715,0,36,1240,26,0.0285714285714285,10,0,0,1,-0.07080803804091607,0,34.44444444444444,0.02857142857142847
2024-01-16,42.290000915527344,4411500,-0.011453900835702302,0.04572940542326517,0.5112242787206588,0,38,629,30,0.1176470588235294,37,0,0,1,-0.011453900835702302,0,16.55263157894737,0.05555555555555558
2024-01-17,42.209999084472656,3834100,-0.0018917434221504825,0.04542680779177759,0.4666793659217316,0,41,1395,29,0.0789473684210526,9,0,0,1,-0.0018917434221504825,0,34.02439024390244,0.07894736842105265
2024-01-18,42.84000015258789,4603500,0.014925398762848818,0.04043075623490016,0.593090467070821,0,32,965,23,-0.2195121951219512,21,0,0,1,0.014925398762848818,0,30.15625,-0.2195121951219512
2024-01-19,44.91999816894531,6995100,0.04855270795865696,0.03789559643679087,0.9764653576122378,0,34,1072,28,0.0625,37,0,0,1,0.04855270795865696,0,31.529411764705884,0.0625
2024-01-22,48.349998474121094,9056900,0.07635797963026314,0.04022407573946433,1.3419468593844341,0,40,1357,31,4.714285714285714,14,0,0,1,0.07635797963026314,0,33.925,0.17647058823529416
2024-01-23,45.540000915527344,6064100,-0.05811784172232759,0.03957219003737179,0.9314295456744689,0,41,930,28,0.025,54,0,0,1,-0.05811784172232759,0,22.682926829268293,0.02499999999999991
2024-01-24,42.029998779296875,4715700,-0.07707514417360706,0.040862475171084336,0.7721282606933714,0,119,3729,96,1.902439024390244,341,0,1,1,-0.07707514417360706,0,31.33613445378151,1.9024390243902438
2024-01-25,41.0,5052100,-0.024506276688359807,0.04090286307696218,0.8638143006995698,0,36,1161,26,-0.6974789915966386,48,0,0,1,-0.024506276688359807,0,32.25,-0.6974789915966386
2024-01-26,41.79999923706055,4432100,0.019512176513671875,0.04105693177332759,0.7820161516568946,0,34,1098,24,-0.0555555555555555,11,0,0,1,0.019512176513671875,0,32.294117647058826,-0.05555555555555558
2024-01-29,44.91999816894531,5619100,0.07464112413472312,0.0452436882812388,1.0057418802868077,0,33,761,23,7.25,45,0,0,1,0.07464112413472312,0,23.060606060606062,-0.02941176470588236
2024-01-30,44.13999938964844,3483800,-0.017364176560365818,0.04485288656040971,0.6375909246056692,0,35,757,24,0.0606060606060606,14,0,0,1,-0.017364176560365818,0,21.62857142857143,0.06060606060606055
2024-01-31,43.060001373291016,5891500,-0.02446755847963833,0.042066780253592465,1.0956221605226406,0,38,1050,28,0.0857142857142857,16,0,0,1,-0.02446755847963833,0,27.63157894736842,0.08571428571428563
2024-02-01,42.529998779296875,5970200,-0.012308466722968703,0.041093856247580315,1.1168500272187998,0,22,451,17,-0.4210526315789473,117,0,0,0,-0.012308466722968703,0,20.5,-0.42105263157894735
2024-02-02,43.45000076293945,4782100,0.021631836587082676,0.04148793357864185,0.898826775531071,0,30,1032,21,0.3636363636363636,15,0,0,0,0.021631836587082676,0,34.4,0.36363636363636354
2024-02-05,43.79999923706055,4466600,0.008055200643854121,0.041512956235973356,0.8473520012824295,0,32,653,26,3.0,60,0,0,0,0.008055200643854121,0,20.40625,0.06666666666666665
2024-02-06,48.189998626708984,9973500,0.10022829831316349,0.04697931198304937,1.8014852973981557,0,22,745,18,-0.3125,64,0,0,0,0.10022829831316349,0,33.86363636363637,-0.3125
2024-02-07,48.09000015258789,6337500,-0.0020750877146875624,0.046616221849747765,1.1269361296167706,0,31,886,24,0.4090909090909091,0,0,0,0,-0.0020750877146875624,0,28.580645161290324,0.40909090909090917
2024-02-08,52.38999938964844,8154100,0.08941566278679147,0.05043392066746045,1.4158476098531645,0,26,887,20,-0.1612903225806451,54,0,0,0,0.08941566278679147,0,34.11538461538461,-0.16129032258064513
2024-02-09,53.130001068115234,6847300,0.014124865185873858,0.05018832864473143,1.1813755598650113,0,22,520,15,-0.1538461538461538,41,0,0,0,0.014124865185873858,0,23.636363636363637,-0.15384615384615385
2024-02-12,55.279998779296875,6184400,0.04046673570409376,0.047016620260863826,1.058291237148685,0,34,967,24,5.8,90,0,0,0,0.04046673570409376,0,28.441176470588236,0.5454545454545454
2024-02-13,51.970001220703125,6424200,-0.059876947027599936,0.04957016465501574,1.0807155311852594,0,35,1177,28,0.0294117647058823,6,0,0,0,-0.059876947027599936,0,33.628571428571426,0.02941176470588225
2024-02-14,54.15999984741211,6321500,0.04213966856395923,0.04992010896342364,1.0416452111755852,0,34,864,24,-0.0285714285714285,13,0,0,0,0.04213966856395923,0,25.41176470588235,-0.02857142857142858
2024-02-15,57.619998931884766,8060500,0.06388476909565544,0.05116753341692214,1.2914125590892742,0,31,631,23,-0.088235294117647,67,0,0,0,0.06388476909565544,0,20.35483870967742,-0.08823529411764708
2024-02-16,52.47999954223633,7503700,-0.08920512816608461,0.055653128565615134,1.1973266507580527,0,35,966,26,0.1290322580645161,36,0,0,0,-0.08920512816608461,0,27.6,0.12903225806451624
2024-02-20,51.810001373291016,5741400,-0.012766733513518647,0.053526360137392655,0.9410171980587648,0,31,684,26,-0.0606060606060606,46,0,0,0,-0.012766733513518647,0,22.06451612903226,-0.11428571428571432
2024-02-21,49.400001525878906,6120500,-0.04651611240169751,0.0528672224535702,1.0026883614101365,0,27,678,23,-0.1290322580645161,62,0,0,0,-0.04651611240169751,0,25.11111111111111,-0.12903225806451613
